	kingdom	phylum	class	order	family	genus	species
G001789085	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria				
G001789115	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria				
G001789125	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria				
G001789155	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria				
G001789165	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria				
G001789275	Bacteria	Fibrobacteres					
G001789285	Bacteria	Candidatus Roizmanbacteria					
G001789325	Bacteria	Candidatus Roizmanbacteria					
G001789365	Bacteria						
G001789405	Bacteria	Candidatus Roizmanbacteria					
G001789435	Bacteria						
G001789445	Bacteria						
G001789475	Bacteria	Candidatus Roizmanbacteria					
G001789515	Bacteria						
G001789535	Bacteria	Candidatus Roizmanbacteria					
G001789545	Bacteria	Candidatus Roizmanbacteria					
G001789555	Bacteria	Candidatus Roizmanbacteria					
G001789635	Bacteria	Candidatus Roizmanbacteria					
G001789645	Bacteria	Candidatus Roizmanbacteria					
G001789675	Bacteria	Candidatus Roizmanbacteria					
G001789695	Bacteria	Candidatus Roizmanbacteria					
G001789715	Bacteria						
G001789725	Bacteria						
G001789745	Bacteria	Candidatus Roizmanbacteria					
G001789775	Bacteria						
G001789795	Bacteria	Candidatus Roizmanbacteria					
G001789805	Bacteria	Candidatus Roizmanbacteria					
G001789855	Bacteria	Candidatus Roizmanbacteria					
G001789875	Bacteria						
G001789895	Bacteria	Candidatus Roizmanbacteria					
G001789935	Bacteria						
G001789955	Bacteria						
G001789965	Bacteria	Candidatus Roizmanbacteria					
G001789995	Bacteria	Candidatus Roizmanbacteria					
G001790005	Bacteria						
G001790035	Bacteria	Candidatus Roizmanbacteria					
G001790045	Bacteria	Candidatus Roizmanbacteria					
G001790075	Bacteria						
G001790095	Bacteria	Candidatus Roizmanbacteria					
G001790115	Bacteria	Candidatus Roizmanbacteria					
G001790125	Bacteria						
G001790155	Bacteria	Candidatus Roizmanbacteria					
G001790165	Bacteria						
G001790195	Bacteria	Candidatus Roizmanbacteria					
G001790365	Bacteria	Candidatus Saccharibacteria					
G001790435	Bacteria	Candidatus Saccharibacteria					
G001790445	Bacteria	Candidatus Saccharibacteria					
G001790455	Bacteria	Candidatus Saccharibacteria					
G001790495	Bacteria	Candidatus Saccharibacteria					
G001790525	Bacteria	Candidatus Saccharibacteria					
G001790575	Bacteria	Candidatus Saccharibacteria					
G001790625	Bacteria	Candidatus Saccharibacteria					
G001790645	Bacteria	Candidatus Schekmanbacteria					
G001790675	Bacteria	Candidatus Schekmanbacteria					
G001790695	Bacteria						
G001790715	Bacteria	Candidatus Schekmanbacteria					
G001790765	Bacteria	Candidatus Shapirobacteria					
G001790785	Bacteria	Candidatus Schekmanbacteria					
G001790815	Bacteria	Candidatus Uhrbacteria					
G001790825	Bacteria	Candidatus Uhrbacteria					
G001790855	Bacteria	Candidatus Schekmanbacteria					
G001790865	Bacteria	Candidatus Schekmanbacteria					
G001790905	Bacteria	Candidatus Shapirobacteria					
G001790975	Bacteria						
G001790985	Bacteria	Candidatus Uhrbacteria					
G001791005	Bacteria	Candidatus Uhrbacteria					
G001791035	Bacteria	Candidatus Uhrbacteria					
G001791065	Bacteria	Candidatus Uhrbacteria					
G001791115	Bacteria	Candidatus Uhrbacteria					
G001791135	Bacteria	Candidatus Uhrbacteria					
G001791145	Bacteria	Candidatus Uhrbacteria					
G001791155	Bacteria						
G001791195	Bacteria	Candidatus Uhrbacteria					
G001791205	Bacteria	Candidatus Uhrbacteria					
G001791245	Bacteria						
G001791275	Bacteria	Candidatus Uhrbacteria					
G001791295	Bacteria	Candidatus Uhrbacteria					
G001791305	Bacteria	Candidatus Uhrbacteria					
G001791335	Bacteria	Candidatus Uhrbacteria					
G001791375	Bacteria						
G001791385	Bacteria						
G001791415	Bacteria	Candidatus Uhrbacteria					
G001791425	Bacteria						
G001791455	Bacteria	Candidatus Uhrbacteria					
G001791465	Bacteria						
G001791475	Bacteria	Candidatus Magasanikbacteria					
G001791505	Bacteria	Candidatus Uhrbacteria					
G001791535	Bacteria						
G001791555	Bacteria	Candidatus Uhrbacteria					
G001791565	Bacteria	Candidatus Uhrbacteria					
G001791575	Bacteria						
G001791635	Bacteria	Candidatus Uhrbacteria					
G001791645	Bacteria	Candidatus Uhrbacteria					
G001791655	Bacteria	Candidatus Uhrbacteria					
G001791715	Bacteria	Candidatus Uhrbacteria					
G001791725	Bacteria	Candidatus Uhrbacteria					
G001791735	Bacteria	Candidatus Uhrbacteria					
G001791745	Bacteria	Candidatus Uhrbacteria					
G001791795	Bacteria						
G001791885	Bacteria	Candidatus Woesebacteria					
G001791935	Bacteria	Candidatus Woesebacteria					
G001791965	Bacteria	Candidatus Woesebacteria					
G001792005	Bacteria	Candidatus Woesebacteria					
G001792035	Bacteria	Candidatus Woesebacteria					
G001792065	Bacteria	Candidatus Woesebacteria					
G001792075	Bacteria	Candidatus Woesebacteria					
G001792155	Bacteria	Candidatus Woesebacteria					
G001792165	Bacteria	Candidatus Woesebacteria					
G001792215	Bacteria	Candidatus Woesebacteria					
G001792225	Bacteria	Candidatus Woesebacteria					
G001792255	Bacteria	Candidatus Woesebacteria					
G001792265	Bacteria	Candidatus Woesebacteria					
G001792295	Bacteria	Candidatus Woesebacteria					
G001792305	Bacteria	Candidatus Woesebacteria					
G001792335	Bacteria	Candidatus Woesebacteria					
G001792345	Bacteria	Candidatus Woesebacteria					
G001792375	Bacteria	Candidatus Woesebacteria					
G001792415	Bacteria	Candidatus Woesebacteria					
G001792425	Bacteria	Candidatus Woesebacteria					
G001792465	Bacteria	Candidatus Woesebacteria					
G001792495	Bacteria	Candidatus Woesebacteria					
G001792535	Bacteria	Candidatus Woesebacteria					
G001792545	Bacteria	Candidatus Woesebacteria					
G001792575	Bacteria	Candidatus Woesebacteria					
G001792585	Bacteria	Candidatus Woesebacteria					
G001792925	Bacteria	Candidatus Woesebacteria					
G001792935	Bacteria	Candidatus Woesebacteria					
G001792995	Bacteria	Candidatus Woesebacteria					
G001793005	Bacteria	Candidatus Woesebacteria					
G001793015	Bacteria	Candidatus Woesebacteria					
G001793075	Bacteria	Candidatus Woesebacteria					
G001793085	Bacteria	Candidatus Woesebacteria					
G001793095	Bacteria	Candidatus Woesebacteria					
G001793105	Bacteria	Candidatus Woesebacteria					
G001793165	Bacteria	Candidatus Woesebacteria					
G001793185	Bacteria	Candidatus Woesebacteria					
G001793255	Bacteria	Candidatus Woesebacteria					
G001793335	Bacteria	Candidatus Woesebacteria					
G001793345	Bacteria	Candidatus Woesebacteria					
G001793355	Bacteria	Candidatus Woesebacteria					
G001793455	Bacteria	Candidatus Woesebacteria					
G001793465	Bacteria	Candidatus Woesebacteria					
G001793475	Bacteria	Candidatus Woesebacteria					
G001793535	Bacteria	Candidatus Woesebacteria					
G001793545	Bacteria	Candidatus Woesebacteria					
G001793575	Bacteria	Candidatus Woesebacteria					
G001793615	Bacteria	Candidatus Woesebacteria					
G001793625	Bacteria	Candidatus Woesebacteria					
G001793635	Bacteria	Candidatus Woesebacteria					
G001793665	Bacteria	Candidatus Woesebacteria					
G001793705	Bacteria	Candidatus Woesebacteria					
G001793715	Bacteria	Candidatus Woesebacteria					
G001793755	Bacteria	Candidatus Woesebacteria					
G001793815	Bacteria	Candidatus Wolfebacteria					
G001793855	Bacteria						
G001793865	Bacteria	Candidatus Wolfebacteria					
G001793895	Bacteria	Candidatus Wolfebacteria					
G001793935	Bacteria	Candidatus Wolfebacteria					
G001793945	Bacteria	Candidatus Wolfebacteria					
G001793975	Bacteria	Candidatus Wolfebacteria					
G001794015	Bacteria	Candidatus Yanofskybacteria					
G001794025	Bacteria	Candidatus Yanofskybacteria					
G001794055	Bacteria	Candidatus Yanofskybacteria					
G001794065	Bacteria	Candidatus Yanofskybacteria					
G001794095	Bacteria	Candidatus Yanofskybacteria					
G001794105	Bacteria	Candidatus Yanofskybacteria					
G001794125	Bacteria	Candidatus Yanofskybacteria					
G001794145	Bacteria	Candidatus Yanofskybacteria					
G001794195	Bacteria	Candidatus Yanofskybacteria					
G001794215	Bacteria	Candidatus Yanofskybacteria					
G001794285	Bacteria	Candidatus Yanofskybacteria					
G001794295	Bacteria	Candidatus Yanofskybacteria					
G001794375	Bacteria	Candidatus Yanofskybacteria					
G001794385	Bacteria	Candidatus Yanofskybacteria					
G001794435	Bacteria	Candidatus Yanofskybacteria					
G001794475	Bacteria	Candidatus Yanofskybacteria					
G001794485	Bacteria	Candidatus Yanofskybacteria					
G001794515	Bacteria	Candidatus Yanofskybacteria					
G001794555	Bacteria	Candidatus Yanofskybacteria					
G001794575	Bacteria	Candidatus Yanofskybacteria					
G001794595	Bacteria	Candidatus Yanofskybacteria					
G001794605	Bacteria	Candidatus Yanofskybacteria					
G001794635	Bacteria	Candidatus Yanofskybacteria					
G001794675	Bacteria	Candidatus Yanofskybacteria					
G001794695	Bacteria	Candidatus Yanofskybacteria					
G001794735	Bacteria	Candidatus Yanofskybacteria					
G001794755	Bacteria	Candidatus Yanofskybacteria					
G001794865	Bacteria	Chlamydiae	Chlamydiia				
G001794895	Bacteria	Chlamydiae	Chlamydiia				
G001794905	Bacteria	Chlamydiae	Chlamydiia				
G001794935	Bacteria	Chlamydiae	Chlamydiia				
G001794965	Bacteria	Chloroflexi	Anaerolineae				
G001794985	Bacteria	Chloroflexi					
G001795015	Bacteria	Chloroflexi					
G001795035	Bacteria	Chloroflexi					
G001795045	Bacteria	Chloroflexi	Anaerolineae				
G001795085	Bacteria	Chloroflexi	Anaerolineae				
G001795115	Bacteria	Chloroflexi	Anaerolineae				
G001795125	Bacteria	Chloroflexi	Anaerolineae				
G001795155	Bacteria	Chloroflexi	Anaerolineae				
G001795165	Bacteria	Chloroflexi	Anaerolineae				
G001795205	Bacteria	Chloroflexi					
G001795275	Bacteria	Chloroflexi					
G001795285	Bacteria	Chloroflexi	Anaerolineae				
G001795315	Bacteria	Chloroflexi					
G001795335	Bacteria	Chloroflexi	Anaerolineae				
G001795365	Bacteria	Proteobacteria_1	Gammaproteobacteria	Alteromonadales_1			
G001795385	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Lachnospiraceae		
G001795495	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001795505	Bacteria						
G001795535	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001795545	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001795585	Bacteria	Candidatus Yanofskybacteria					
G001795615	Bacteria	Candidatus Yanofskybacteria					
G001795625	Bacteria	Candidatus Yanofskybacteria					
G001795655	Bacteria	Candidatus Yanofskybacteria					
G001795665	Bacteria	Candidatus Yanofskybacteria					
G001795695	Bacteria	Candidatus Yanofskybacteria					
G001795715	Bacteria	Candidatus Yanofskybacteria					
G001795735	Bacteria	Candidatus Yanofskybacteria					
G001795775	Bacteria	Candidatus Yanofskybacteria					
G001795795	Bacteria	Candidatus Yanofskybacteria					
G001795825	Bacteria	Candidatus Yanofskybacteria					
G001795855	Bacteria	Candidatus Yanofskybacteria					
G001795875	Bacteria	Candidatus Yanofskybacteria					
G001795975	Bacteria	Candidatus Yanofskybacteria					
G001796065	Bacteria	Chlamydiae	Chlamydiia				
G001796095	Bacteria	Chlamydiae	Chlamydiia				
G001796105	Bacteria	Chlamydiae	Chlamydiia				
G001796175	Bacteria	Chlamydiae	Chlamydiia				
G001796185	Bacteria	Chlamydiae	Chlamydiia				
G001796235	Bacteria	Chlamydiae	Chlamydiia				
G001796255	Bacteria	Chlamydiae	Chlamydiia				
G001796275	Bacteria	Chlamydiae	Chlamydiia				
G001796285	Bacteria	Chlamydiae	Chlamydiia				
G001796315	Bacteria	Chlamydiae	Chlamydiia				
G001796335	Bacteria	Chloroflexi	Anaerolineae				
G001796355	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Bellilinea	
G001796365	Bacteria	Chloroflexi	Anaerolineae				
G001796415	Bacteria	Chloroflexi					
G001796445	Bacteria	Chloroflexi					
G001796475	Bacteria	Chloroflexi	Anaerolineae				
G001796495	Bacteria	Chloroflexi					
G001796515	Bacteria	Chloroflexi					
G001796525	Bacteria	Chloroflexi					
G001796555	Bacteria	Chloroflexi					
G001796575	Bacteria	Chloroflexi					
G001796595	Bacteria	Chloroflexi					
G001796605	Bacteria	Chloroflexi					
G001796635	Bacteria	Chloroflexi	Anaerolineae				
G001796655	Bacteria	Chloroflexi					
G001796675	Bacteria	Chloroflexi					
G001796685	Bacteria	Chloroflexi					
G001796725	Bacteria	Chloroflexi					
G001796755	Bacteria	Chloroflexi					
G001796765	Bacteria	Chloroflexi					
G001796785	Bacteria	Chloroflexi	Anaerolineae				
G001796805	Bacteria	Chloroflexi					
G001796835	Bacteria	Chloroflexi	Anaerolineae				
G001796845	Bacteria	Chloroflexi	Anaerolineae				
G001796865	Bacteria	Chloroflexi					
G001796885	Bacteria	Chloroflexi	Anaerolineae				
G001796915	Bacteria	Chloroflexi	Anaerolineae				
G001796965	Bacteria	Chloroflexi	Anaerolineae				
G001797045	Bacteria	Chloroflexi	Anaerolineae				
G001797075	Bacteria	Chloroflexi	Anaerolineae				
G001797095	Bacteria	Chloroflexi	Anaerolineae				
G001797105	Bacteria	Chloroflexi	Anaerolineae				
G001797155	Bacteria	Chloroflexi	Anaerolineae				
G001797165	Bacteria	Chloroflexi	Anaerolineae				
G001797185	Bacteria	Firmicutes_2	Clostridia_2	Eubacteriales_2	Clostridiaceae_1		
G001797195	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Oscillospiraceae_2		
G001797235	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Lachnospiraceae		
G001797255	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Lachnospiraceae		
G001797275	Bacteria	Firmicutes_2	Clostridia_1	Eubacteriales_1	Oscillospiraceae_1		
G001797285	Bacteria	Proteobacteria_1	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	
G001797335	Bacteria						
G001797435	Bacteria	Proteobacteria_3	Deltaproteobacteria_1				
G001797465	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797495	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797505	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797515	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797585	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797595	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797665	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797675	Bacteria	Proteobacteria_6	Deltaproteobacteria_3	Desulfobacterales_1			
G001797695	Bacteria	Proteobacteria_6	Deltaproteobacteria_3	Desulfobacterales_1	Desulfobacteraceae	Desulfosarcina	
G001797735	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797745	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797785	Bacteria	Proteobacteria_6	Deltaproteobacteria_3	Syntrophobacterales_2	Syntrophaceae_2	Desulfobacca	
G001797845	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1	Syntrophaceae_1		
G001797895	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797935	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001797945	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1	Syntrophaceae_1		
G001798005	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001798015	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001798055	Bacteria						
G001798085	Bacteria						
G001798105	Bacteria						
G001798155	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001798185	Bacteria						
G001798235	Bacteria						
G001798265	Bacteria						
G001798315	Bacteria						
G001798395	Bacteria						
G001798415	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001798425	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001798475	Bacteria						
G001798485	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001798535	Bacteria						
G001798605	Bacteria	Proteobacteria_4	Deltaproteobacteria_4				
G001798625	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001798655	Bacteria	Proteobacteria_4	Deltaproteobacteria_4				
G001798685	Bacteria	Proteobacteria_6	Deltaproteobacteria_3	Desulfobacterales_1	Desulfobacteraceae	Desulfobacula	
G001798715	Bacteria						
G001798755	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001798805	Bacteria	Proteobacteria_3	Deltaproteobacteria_1				
G001798855	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001798915	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1	Syntrophaceae_1		
G001798945	Bacteria	Proteobacteria_6	Deltaproteobacteria_3	Desulfobacterales_1			
G001798975	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001799015	Bacteria						
G001799025	Bacteria	Proteobacteria_3	Deltaproteobacteria_1	Syntrophobacterales_1			
G001799065	Bacteria						
G001799095	Bacteria						
G001799115	Bacteria						
G001799195	Bacteria	Proteobacteria_4	Deltaproteobacteria_4				
G001799255	Bacteria	Proteobacteria_7	Deltaproteobacteria_5	Desulfobacterales_2			
G001799285	Bacteria	Proteobacteria_7	Deltaproteobacteria_5	Desulfobacterales_2			
G001799325	Bacteria	Proteobacteria_6	Deltaproteobacteria_3	Syntrophobacterales_2	Syntrophaceae_2	Desulfobacca	
G001799395	Bacteria	Proteobacteria_6	Deltaproteobacteria_3	Desulfobacterales_1	Desulfobacteraceae	Desulfobacula	
